ID,﻿editor,action,Line Of Business Component,Channel Component,Product Component,Domain Component,domain_sequence Qualifier,Subdomain Component,sub_domain_sequence Qualifier,Business Flow Component,business_flow_sequence Qualifier,Task Component,task sequence Qualifier,Application Component,correlation_id Qualifier,FK_Data[Application].CORRELATION_ID,api,Date Updated,SOX Control,persona_id
2142,bb0063,Add,Mass Markets,Field,Guarantee,Service & Support,4,Troubleshoot Issue,2,TechFast,2,View Job (Technician),7,(FED) - FASTBPM,27267,27267,POST /restservices/getLconDetails,10/23/2025,,4
2143,bb0063,Add,Mass Markets,Field,Guarantee,Service & Support,4,Troubleshoot Issue,2,TechFast,2,View Job (Technician),7,(FED) - FASTBPM,27267,27267,/restservices/engine-rest/v1/engine/default/process-definition/key/GetOrderProvisioningService/start,10/23/2025,,4
2144,bb0063,Add,Mass Markets,Field,Guarantee,Service & Support,4,Troubleshoot Issue,2,TechFast,2,View Job (Technician),7,DMP,30754,30754,/api/v1/workorder/searchWorkOrderList,10/21/2025,,4
2145,bb0063,Add,Mass Markets,Field,Guarantee,Service & Support,4,Troubleshoot Issue,2,TechFast,2,View Job (Technician),7,DMP,30754,30754,/referencedata/api/v1/ui/workOrderDetails,10/21/2025,,4
2146,bb0063,Add,Mass Markets,Field,Guarantee,Service & Support,4,Troubleshoot Issue,2,TechFast,2,View Job (Technician),7,DMP,30754,30754,/WorkOrderServices/updateWorkOrder,10/21/2025,,4
2147,bb0063,Add,Mass Markets,Field,Guarantee,Service & Support,4,Troubleshoot Issue,2,TechFast,2,View Job (Technician),7,(FED) - FASTBPM,27267,27267,InquireDispatchWorkOrderList,9/22/2025,,4
2148,bb0063,Add,Mass Markets,Field,Guarantee,Service & Support,4,Troubleshoot Issue,2,TechFast,2,Dispatch To Job (Technician),8,Atlas-UI,28619,28619,,POG no API,,4
2149,bb0063,Add,Mass Markets,Field,Guarantee,Service & Support,4,Troubleshoot Issue,2,TechFast,2,Dispatch To Job (Technician),8,(FED) - FASTBPM,27267,27267,Updatedispatchworkorder,9/22/2025,,4
2150,bb0063,Add,Mass Markets,Field,Guarantee,Service & Support,4,Troubleshoot Issue,2,TechFast,2,Dispatch To Job (Technician),8,WMS-NT,19808,19808,,,,4
2151,bb0063,Add,Mass Markets,Field,Guarantee,Service & Support,4,Troubleshoot Issue,2,TechFast,2,Arrive on Prem / Update Job,9,(FED) - FASTBPM,27267,27267,InquireDispatchWorkOrderList,9/22/2025,,4
2152,bb0063,Add,Mass Markets,Field,Guarantee,Service & Support,4,Troubleshoot Issue,2,TechFast,2,Arrive on Prem / Update Job,9,(FED) - FASTBPM,27267,27267,/restservices/engine-rest/v1/engine/default/process-definition/key/UpdateWorkListService/start,10/23/2025,,4
2153,bb0063,Add,Mass Markets,Field,Guarantee,Service & Support,4,Troubleshoot Issue,2,TechFast,2,Arrive on Prem / Update Job,9,Atlas-UI,28619,28619,Addactivitydetail,9/22/2025,,4
2154,bb0063,Add,Mass Markets,Field,Guarantee,Service & Support,4,Troubleshoot Issue,2,TechFast,2,Arrive on Prem / Update Job,9,EDGE,19062,19062,,,,4
2155,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Close & Separate,5,Close Account,1,Triage / MVNO Care,2,Assess Porting Issues,1,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.CancelPort/version=1012.5.11/envContext=PROD/routeOffer=AE2P01,10/23/2025,,
2156,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Close & Separate,5,Close Account,1,Triage / MVNO Care,2,Assess Porting Issues,1,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.CancelPort/version=1012.5.11/envContext=PROD/routeOffer=ASC2P01,10/23/2025,,
2157,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Close & Separate,5,Close Account,1,Triage / MVNO Care,2,Assess Porting Issues,1,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.CancelPort/version=1012.5.11/envContext=PROD/routeOffer=AW2P01,10/23/2025,,
2158,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Account & Subscriber Management Issues,2,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.ChangeSubscriberNumber/version=121.5.24/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
2159,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Account & Subscriber Management Issues,2,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.ChangeSubscriberNumber/version=121.5.24/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
2160,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Account & Subscriber Management Issues,2,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.ChangeSubscriberNumber/version=121.5.24/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
2161,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Network & Service Connectivity Issues,3,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.ConfirmHLRRegistration/version=192.5.38/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
2162,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,2,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Network & Service Connectivity Issues,3,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.ConfirmHLRRegistration/version=192.5.38/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
2163,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Network & Service Connectivity Issues,3,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.ConfirmHLRRegistration/version=192.5.38/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
2164,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Network & Service Connectivity Issues,3,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.ResendOTAProfile/version=192.5.38/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
2165,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Network & Service Connectivity Issues,3,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.ResendOTAProfile/version=192.5.38/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
2166,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Network & Service Connectivity Issues,3,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.ResendOTAProfile/version=192.5.38/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
2167,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Network & Service Connectivity Issues,3,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.ResendSubscriberActivation/version=121.5.25/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
2168,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Network & Service Connectivity Issues,3,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.ResendSubscriberActivation/version=121.5.25/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
2169,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Network & Service Connectivity Issues,3,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.ResendSubscriberActivation/version=121.5.25/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
2170,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Service Features & Functionality Issues,4,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.ResetVoiceMailPassword/version=121.5.24/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
2171,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Service Features & Functionality Issues,4,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.ResetVoiceMailPassword/version=121.5.24/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
2172,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Service Features & Functionality Issues,4,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.ResetVoiceMailPassword/version=121.5.24/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
2173,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,2,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Device or Equipment Issues,5,CSI - Product and Offer Mgt,20180,20180,/service=com.att.csi.m2e.SendSms/version=124.5.37/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
2174,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,2,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Device or Equipment Issues,5,CSI - Product and Offer Mgt,20180,20180,/service=com.att.csi.m2e.SendSms/version=124.5.37/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
2175,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,2,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Device or Equipment Issues,5,CSI - Product and Offer Mgt,20180,20180,/service=com.att.csi.m2e.SendSms/version=124.5.37/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
2176,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Device or Equipment Issues,5,CSI - Order and Subscription Mngt,20187,20187,/service=com.att.csi.m2e.SwapEquipment/version=318.5.5/envContext=PROD/routeOffer=AE2P01,10/23/2025,,
2177,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Device or Equipment Issues,5,CSI - Order and Subscription Mngt,20187,20187,/service=com.att.csi.m2e.SwapEquipment/version=318.5.5/envContext=PROD/routeOffer=ASC2P01,10/23/2025,,
2178,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Device or Equipment Issues,5,CSI - Order and Subscription Mngt,20187,20187,/service=com.att.csi.m2e.SwapEquipment/version=318.5.5/envContext=PROD/routeOffer=AW2P01,10/23/2025,,
2179,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Account & Subscriber Management Issues,6,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.ChangeSubscriberNumber/version=121.5.24/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
2180,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Account & Subscriber Management Issues,6,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.ChangeSubscriberNumber/version=121.5.24/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
2181,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Account & Subscriber Management Issues,6,CSI - Customer Care,20182,20182,/service=com.att.csi.m2e.ChangeSubscriberNumber/version=121.5.24/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
2182,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Account & Subscriber Management Issues,6,CSI Parent/Triage,17690,17690,/service=com.att.csi.m2e.ResendOTAProfile/version=192.5.38/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
2183,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Account & Subscriber Management Issues,6,CSI Parent/Triage,17690,17690,/service=com.att.csi.m2e.ResendOTAProfile/version=192.5.38/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
2184,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Account & Subscriber Management Issues,6,CSI Parent/Triage,17690,17690,/service=com.att.csi.m2e.ResendOTAProfile/version=192.5.38/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
2185,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Close & Separate,5,Close Account,1,Triage / MVNO Care,2,Assess Porting Issues,7,CS FOBPM,19181,19181,/Services/com/cingular/csi/bpe/InitiateEIDProfileDetails.jws,,,
2186,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Close & Separate,5,Close Account,1,Triage / MVNO Care,2,Assess Porting Issues,7,TLG-MOB,18193,18193,PortRequestServicesBeanTracer/portActHistoryQuery,9/22/2025,,
2187,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,2,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Device or Equipment Issues,8,CCR-Relational - CCR-R,19166,19166,/restservices/ccrr/v1/inquire/getunlckeligbilbyimei,10/23/2025,,
2188,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,2,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Device or Equipment Issues,8,CCR-Relational - CCR-R,19166,19166,GET /Services/rest/ccrr/NonIOSDeviceUnlock/v1/*/unlockCode,10/23/2025,,
2189,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,2,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Device or Equipment Issues,8,TLG-MOB,18193,18193,,,,
2190,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,2,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Device or Equipment Issues,8,TORCH,18187,18187,,,,
2191,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Service Features & Functionality Issues,9,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.CancelPort/version=1012.5.8/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
2192,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Service Features & Functionality Issues,9,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.CancelPort/version=1012.5.8/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
2193,bb0063,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Service Features & Functionality Issues,9,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.CancelPort/version=1012.5.8/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
2194,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Service Features & Functionality Issues,9,"""SC",18198,18198,Switch Control,"TSC""",,
2195,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Service Features & Functionality Issues,9,TLG-MOB,18193,18193,,,,
2196,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Use & Manage,3,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess Service Features & Functionality Issues,9,TORCH,18187,18187,,,,
2197,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Close & Separate,5,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess General Issues,10,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.CancelPort/version=1012.5.8/envContext=PROD/routeOffer=AE2P01,10/23/2025,,
2198,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Close & Separate,5,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess General Issues,10,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.CancelPort/version=1012.5.8/envContext=PROD/routeOffer=ASCP01,10/23/2025,,
2199,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Close & Separate,5,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess General Issues,10,CSI - Network Management,20188,20188,/service=com.att.csi.m2e.CancelPort/version=1012.5.8/envContext=PROD/routeOffer=AW2P01,10/23/2025,,
2200,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Close & Separate,5,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess General Issues,10,CSI Parent/Triage,17690,17690,,,,
2201,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Close & Separate,5,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess General Issues,10,PEARS,18436,18436,,,,
2202,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Close & Separate,5,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess General Issues,10,eCDW,18201,18201,,,,
2203,em114j,Add,Mass Markets,MVNO,Wholesale Mobility,Close & Separate,5,Change Settings & Prefrences,1,Triage / MVNO Care,2,Assess General Issues,10,GRID-GDDN,22509,22509,,,,
2204,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Provision Device,1,Atlas-UI,28619,28619,,POG no API,,
2205,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Provision Device,1,Halo.E AM,26224,26224,,,,
2206,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Provision Device,1,MIMDM,21011,21011,,,,
2207,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Provision Device,1,Intune,30989,30989,authenticate,9/22/2025,,
2208,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Log Into Device,2,Atlas-UI,28619,28619,,POG no API,,
2209,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Log Into Device,2,Halo.E AM,26224,26224,/attAAPI/adauthenticate,9/22/2025,,
2210,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Review Jobs,3,Atlas-UI,28619,28619,,POG no API,,
2211,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Review Jobs,3,EDGE,19062,19062,/WorkorderGUI/css/workOrderInquire.css,10/23/2025,,
2212,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Review Jobs,3,EDGE,19062,19062,GETDETAILS,,,
2213,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Review Jobs,3,Digital IDP,27531,27531,getJobsByUid,10/23/2025,,
2214,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Review Jobs,3,(FED) - FASTBPM,27267,27267,POST /restservices/getLconDetails,10/23/2025,,
2215,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Review Jobs,3,(FED) - FASTBPM,27267,27267,InquireDispatchWorkOrderList,9/22/2025,,
2216,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Select Job / View Comments,4,Atlas-UI,28619,28619,,POG no API,,
2217,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Select Job / View Comments,4,EDGE,19062,19062,GETDETAILS,,,
2218,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Select Job / View Comments,4,EDGE,19062,19062,IDWO,9/22/2025,,
2219,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Select Job / View Comments,4,(FED) - FASTBPM,27267,27267,InquireDispatchWorkOrderList,9/22/2025,,
2220,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Select Job / View Comments,4,(FED) - FASTBPM,27267,27267,UpdateDispatchWorkOrder,9/22/2025,,
2221,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Select Job / View Comments,4,LS-OMS,10038,10038,GetAvailableAppointments,,,
2222,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Select Job / View Comments,4,(FED) - FASTBPM,27267,27267,POST /restservices/getLconDetails,10/23/2025,,
2223,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Select Job / View Comments,4,EDGE,19062,19062,UpdateDispatchWorkOrder,,,
2224,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Contact Customer / Verify ETA,5,SHM,26965,26965,checkStatus,,,
2225,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Contact Customer / Verify ETA,5,SHM,26965,26965,shmLoginPushCheck,10/7/2025,,
2226,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Arrive on Prem / Update Job,6,Atlas-UI,28619,28619,,POG no API,,
2227,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Arrive on Prem / Update Job,6,(FED) - FASTBPM,27267,27267,UpdateDispatchWorkOrder,9/22/2025,,
2228,bb0063,Add,Mass Markets,Field,Broadband,Service & Support,4,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,3,Arrive on Prem / Update Job,6,EDGE,19062,19062,UpdateDispatchWorkOrder,,,
