ID,editor,action,lineOfBusiness component,channel component,product component,domain_sequence,domain component,sub_domain_sequence,subdomain component,business_flow_sequence,business_flow component,sequence_uml,Task component,task sequence Qualifier,application component,correlation_id Qualifier,FK_Data[Application].CORRELATION_ID,api,Date Updated Qualifier
780,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,AppQueryBeanTracer/getUserInfo,9/22/2025,,
781,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,AppQueryBeanTracer/getUserInfo,9/22/2025,,
782,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,BanActivitiesConvBeanTracer/createNewMemo,9/22/2025,,
783,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,BanActivitiesConvBeanTracer/setCreditResultInfo,9/22/2025,,
784,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,BanActivitiesConvBeanTracer/setMemoInfo,9/22/2025,,
785,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,BanActivitiesConvBeanTracer/setMemoUserInfo,9/22/2025,,
786,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,BanFinancialActivitiesConvBeanTracer/setBanPK,9/22/2025,,
787,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18257,OPUS - C,POS2.Core.CustomerService.EJB.BillingServicesRemote/inquireCreditDisclosure,POG no API,,
788,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18224,CAS,/crsmweb/api/policySearch/getPolicies,10/22/2025,,
789,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,BanServicesBeanTracer/performCreditEvaluation,9/22/2025,,
790,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,ProductAgreementBeanTracer/removeSoc,10/8/2025,,
791,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,ProductAgreementConvBeanTracer/setRemoveSoc,10/8/2025,,
792,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,RefQueryBeanTracer/getAccountSubTypeList,9/22/2025,,
793,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,RefQueryBeanTracer/getLogicalDateList,9/22/2025,,
794,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,RefQueryBeanTracer/getUserSaleChannel,9/22/2025,,
795,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,UpdateBanConvBeanTracer/getBanDetailsInfo,9/22/2025,,
796,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,UpdateBanConvBeanTracer/getBillDetailsInfo,9/22/2025,,
797,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,UpdateBanConvBeanTracer/setBanPK,9/22/2025,,
798,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,14,Check Credit,18193,TLG-MOB,UpgradeEquipmentConvBeanTracer/setRemoveSoc,10/8/2025,,
799,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,18257,OPUS - C,POS2.Core.CustomerService.EJB.BillingServicesRemote/inquireAvailablePromotionsfromCPC,POG no API,,
800,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,18193,TLG-MOB,NewProductConvBeanTracer/getAvailableSubList,9/22/2025,,
801,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,18193,TLG-MOB,NewProductConvBeanTracer/setAddressApplyType,9/22/2025,,
802,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,18193,TLG-MOB,NewProductConvBeanTracer/setDealerInfo,9/22/2025,,
803,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,18193,TLG-MOB,NewProductConvBeanTracer/setDealerInfo,9/22/2025,,
804,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,23205,(FED) - CPC,/service=com.att.csi.m2e.InquireAvailablePromotions/version=306.5.6/envContext=PROD/routeOffer=AE2P01,10/20/2025,,
805,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,23205,(FED) - CPC,/service=com.att.csi.m2e.InquireAvailablePromotions/version=306.5.6/envContext=PROD/routeOffer=AW2P01,10/20/2025,,
806,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,23205,(FED) - CPC,/service=com.att.csi.m2e.InquireAvailablePromotions/version=306.5.6/envContext=PROD/routeOffer=ASC2P01,10/20/2025,,
807,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,18193,TLG-MOB,NewProductConvBeanTracer/setFilterRateCenterList,9/22/2025,,
808,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,18193,TLG-MOB,NewProductConvBeanTracer/setNewRslrProductPK,9/22/2025,,
809,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,18193,TLG-MOB,NewProductConvBeanTracer/setPpuAddress,9/22/2025,,
810,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,18193,TLG-MOB,NewProductConvBeanTracer/setRateCenter,9/22/2025,,
811,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,18193,TLG-MOB,refQueryBeanTracer/getIpDefinition,9/22/2025,,
812,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,18193,TLG-MOB,RefQueryBeanTracer/getLogicalDateList,9/22/2025,,
813,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,18193,TLG-MOB,RefQueryBeanTracer/getNpaNxxByRateCenter,9/22/2025,,
814,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,15,Validate Order,18193,TLG-MOB,RefQueryBeanTracer/getSocList,9/22/2025,,
815,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,AppQueryBeanTracer/getBanInquireInfo,9/22/2025,,
816,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,appQueryBeanTracer/getCustInstPlanID,9/22/2025,,
817,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,appQueryBeanTracer/getCustInstPlanID,9/22/2025,,
818,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,appQueryBeanTracer/getEnrlInstlmntPreValid,9/22/2025,,
819,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,appQueryBeanTracer/getEquInstmntInfo,9/22/2025,,
820,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,AppQueryBeanTracer/getMobileLevelData,9/22/2025,,
821,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,AppQueryBeanTracer/getProductInquireInfo,9/22/2025,,
822,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,BanActivitiesConvBeanTracer/createNewMemo,9/22/2025,,
823,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,BanActivitiesConvBeanTracer/setMemoInfo,9/22/2025,,
824,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,BanActivitiesConvBeanTracer/setMemoUserInfo,9/22/2025,,
825,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,BanFinancialActivitiesConvBeanTracer/setBanPK,9/22/2025,,
826,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18257,OPUS - C,,POG no API,,
827,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,BanServicesBeanTracer/loadAccount,9/22/2025,,
828,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,newProductConvBeanTracer/getDuplicatedFtrs,9/22/2025,,
829,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,NewProductConvBeanTracer/saveProduct,9/22/2025,,
830,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,NewProductConvBeanTracer/setAddressApplyType,9/22/2025,,
831,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,NewProductConvBeanTracer/setAutoAttachedSoc,9/22/2025,,
832,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,NewProductConvBeanTracer/setCommonOrderId,9/22/2025,,
833,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,NewProductConvBeanTracer/setConfirmationIndicators,9/22/2025,,
834,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,NewProductConvBeanTracer/setDealerInfo,10/8/2025,,
835,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,NewProductConvBeanTracer/setDirectFulfillmentInfo,9/22/2025,,
836,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,newProductConvBeanTracer/setEquInstlmntInfo,9/22/2025,,
837,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,NewProductConvBeanTracer/setMemoUserInfo,9/22/2025,,
838,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,NewProductConvBeanTracer/setNewSoc,9/22/2025,,
839,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,NewProductConvBeanTracer/setPpuAddress,9/22/2025,,
840,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,NewProductConvBeanTracer/setPricePlan,9/22/2025,,
841,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,NewProductConvBeanTracer/setProductPK,9/22/2025,,
842,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,NewProductConvBeanTracer/setUserName,9/22/2025,,
843,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,NewProductConvBeanTracer/validateImeiRequiredSocs,9/22/2025,,
844,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,ProductAgreementConvBeanTracer/getAgreementInfo,9/22/2025,,
845,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,ProductAgreementConvBeanTracer/getFeatureAdditionalParams,9/22/2025,,
846,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,ProductAgreementConvBeanTracer/setProductPK,9/22/2025,,
847,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,ProductAgreementConvBeanTracer/setRemoveSoc,10/8/2025,,
848,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,RefQueryBeanTracer/getIxcCodes,9/22/2025,,
849,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,RefQueryBeanTracer/getLogicalDateList,9/22/2025,,
850,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,RefQueryBeanTracer/getParamValues,9/22/2025,,
851,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,RefQueryBeanTracer/getParamValues,9/22/2025,,
852,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,RefQueryBeanTracer/getSocList,9/22/2025,,
853,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,RefQueryBeanTracer/getSocList,9/22/2025,,
854,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,16,Reserve Subscriber Number,18193,TLG-MOB,RefQueryBeanTracer/getSubMarketList,9/22/2025,,
855,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,17,Review Billing & Order,18257,OPUS - C,,POG no API,,
856,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,17,Review Billing & Order,18249,ORACLE SCM,inquireItemAvailability,,,
857,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18193,TLG-MOB,AppQueryBeanTracer/getBanAndCtnList,9/22/2025,,
858,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18193,TLG-MOB,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
859,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18193,TLG-MOB,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
860,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18193,TLG-MOB,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
861,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18193,TLG-MOB,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
862,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18193,TLG-MOB,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
863,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18193,TLG-MOB,AppQueryBeanTracer/getCtnLevelInfo,9/22/2025,,
864,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18193,TLG-MOB,BanActivitiesConvBeanTracer/createNewMemo,9/22/2025,,
865,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18193,TLG-MOB,BanActivitiesConvBeanTracer/setMemoUserInfo,9/22/2025,,
866,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18193,TLG-MOB,BanFinancialActivitiesConvBeanTracer/setBanPK,9/22/2025,,
867,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18211,EDP,POST /restservices/entdocumentretrieval/v1/retrievearchivedocument,10/8/2025,,
868,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18193,TLG-MOB,GroupLevelServicesBeanTracer/getGroupDataInfo,9/22/2025,,
869,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,21948,T.Data,CustomerPersonalizedRecommendationsUpdateDecision,,,
870,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18193,TLG-MOB,ProductAgreementConvBeanTracer/setRemoveSoc,10/8/2025,,
871,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18193,TLG-MOB,ProductServicesBeanTracer/updateEquInstlmntInfo,9/22/2025,,
872,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
873,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,18193,TLG-MOB,RefQueryBeanTracer/getLogicalDateList,9/22/2025,,
874,bb0063,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
875,bb0063,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,18,Arrange Customer Down Payment,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireWirelinePaymentPlan/version=302.5.16/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
876,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,19,Skip Trade In,18257,OPUS - C,,POG no API,,
877,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,19,Skip Trade In,18193,TLG-MOB,BanServicesBeanTracer/setCrsmPolicyInfo,9/22/2025,,
878,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,19,Skip Trade In,20182,CSI - Customer Care,/Services/com/InquireAffiliateAccountPaymentBalance.jws,9/22/2025,,
879,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,20,Setup Payment,23901,CSI - CPSVC,CommonProvisioningServices-E911Address,,,
880,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,20,Setup Payment,18257,OPUS - C,,POG no API,,
881,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,20,Setup Payment,18193,TLG-MOB,NewProductConvBeanTracer/saveProduct,9/22/2025,,
882,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,20,Setup Payment,18193,TLG-MOB,NewProductConvBeanTracer/setNewSoc,9/22/2025,,
883,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,20,Setup Payment,18193,TLG-MOB,NewProductConvBeanTracer/setProductPK,9/22/2025,,
884,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,20,Setup Payment,18193,TLG-MOB,RefQueryBeanTracer/getSubStatus,9/22/2025,,
885,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,20,Setup Payment,18193,TLG-MOB,UpdateBanConvBeanTracer/getBillingAddress,9/22/2025,,
886,lg8383,Add,Mass Markets,Care,Mobility,3,Use & Manage,2,Change Plan / Change Speed,2,Add A Line,20,Setup Payment,18193,TLG-MOB,UpdateBanConvBeanTracer/setBanPK,9/22/2025,,
